source_vertex_id,target_vertex_id,distance
1281,4923,0.297556
1282,4924,0.593322
1283,4925,0.932490
1284,4926,1.409560
1285,4812,1.173686
1286,4932,0.669717
1287,4933,0.385716
1288,4817,0.923697
1289,4816,0.888445
1290,4817,0.935297
1291,4934,1.399824
1292,4935,1.195741
1293,5045,1.863405
1294,5041,1.413857
1295,4822,0.777221
1296,4823,0.620316
1297,5049,1.556905
1298,5044,1.740275
1299,5051,1.370498
1300,5155,1.477070
1301,4944,1.502674
1302,5157,1.209957
1303,4830,0.859433
1304,4947,1.802864
1305,4948,1.874278
1306,4949,1.832526
1307,4950,1.508720
1308,4952,1.554967
1309,4953,0.982605
1310,5063,1.859483
1311,5064,2.142451
1312,5065,2.345365
1313,5066,2.584433
1314,5067,2.597929
1315,5174,2.188546
1316,5068,2.400812
1317,5175,2.263674
1318,5073,1.458369
1319,5178,1.513377
1320,5176,2.025961
1321,5162,3.169511
1322,5180,1.296381
1323,5162,1.812701
1324,5162,5.142746
1325,5162,3.682018
1326,5077,1.083382
1327,4946,3.487982
1328,4946,2.154563
1329,5052,1.743472
1330,4859,0.073815
1331,4858,0.073899
1332,4857,0.073059
1333,4861,0.071953
1334,4860,0.070634
1335,4862,0.069222
1336,4863,0.067423
1337,4865,0.064896
1338,4864,0.062316
1339,4866,0.059351
1340,4867,0.057021
1341,4869,0.053570
1342,4868,0.049422
1343,4871,0.042210
1344,4870,0.038459
1345,4872,0.031990
1346,4873,0.026385
1347,4874,0.020404
1348,4876,0.007428
1349,4875,0.009691
1350,4877,0.018147
1351,4879,0.034837
1352,4878,0.054136
1353,4881,0.081018
1354,4880,0.115576
1355,4882,0.160316
