source_vertex_id,target_vertex_id,distance
1104,4631,0.000000
1105,4632,0.000000
1106,4633,0.000000
1107,4634,0.000000
1108,4635,0.000000
1109,4636,0.000000
1110,4637,0.000001
1111,4638,0.000001
1112,4639,0.000001
1113,4640,0.000001
1114,4641,0.000001
1115,4642,0.000001
1116,4643,0.000001
1117,4644,0.000000
1118,4645,0.000000
1119,4646,0.000000
1120,4647,0.000001
1121,4648,0.000001
1122,4649,0.000001
1123,4650,0.000000
1124,4651,0.000000
1125,4652,0.000000
1126,4653,0.000000
1127,4654,0.000000
1128,4655,0.000000
1129,4656,0.000000
1130,4657,0.000000
1131,4658,0.000000
1132,4659,0.000000
1133,4660,0.000000
1134,4661,0.000000
1135,4662,0.000000
1136,4663,0.000000
1137,4664,0.000000
1138,4665,0.000000
1139,4666,0.000000
1140,4667,0.000000
1141,4668,0.000000
1142,4669,0.000000
1143,4670,0.000000
1144,4671,0.000000
1145,4672,0.000000
1146,4673,0.000000
1147,4674,0.000000
1148,4675,0.000000
1149,4676,0.000000
1150,4677,0.000000
1151,4678,0.000000
1152,4679,0.000000
1153,4680,0.000000
1154,4681,0.000000
1155,4682,0.000000
1156,4683,0.000000
1157,4684,0.000000
1158,4685,0.000000
1159,4686,0.000000
1160,4687,0.000000
1161,4688,0.000000
1162,4689,0.000000
1163,4690,0.000000
1164,4691,0.000000
1165,4692,0.000000
1166,4693,0.000000
1167,4694,0.000000
1168,4695,0.000000
1169,4696,0.000000
1170,4697,0.000000
1171,4698,0.000000
1172,4699,0.000000
1173,4700,0.000000
1174,4701,0.000004
1175,4702,0.000000
1176,4703,0.000000
1177,4704,0.000000
1178,4705,0.000000
1179,4706,0.000000
1180,4707,0.000000
1181,4708,0.000000
1182,4709,0.000000
1183,4710,0.000000
1184,4711,0.000000
1185,4712,0.000000
1186,4713,0.000000
1187,4714,0.000000
1188,4715,0.000000
1189,4716,0.000000
1190,4717,0.000000
1191,4718,0.000002
1192,4719,0.000000
1193,4720,0.000000
1194,4721,0.000000
1195,4722,0.000002
1196,4723,0.000000
1197,4724,0.000000
1198,4725,0.000000
1199,4726,0.000000
1200,4727,0.000001
1201,4728,0.000000
1202,4729,0.000001
1203,4730,0.000001
1204,4731,0.000000
1205,4732,0.000000
1206,4733,0.000001
1207,4734,0.000001
1208,4735,0.000000
1209,4736,0.000000
1210,4737,0.000001
1211,4738,0.000000
1212,4739,0.000000
1213,4740,0.000000
1214,4741,0.000000
1215,4742,0.000000
1216,4744,0.000000
1217,4743,0.000000
1218,4745,0.000001
1219,4746,0.000000
1220,4747,0.000000
1221,4749,0.000000
1222,4748,0.000001
1223,4750,0.000001
1224,4751,0.000000
1225,4752,0.000000
1226,4753,0.000001
1227,4755,0.000001
1228,4754,0.000000
1229,4756,0.000000
1230,4757,0.000000
1231,4759,0.000000
1232,4758,0.000001
1233,4761,0.000000
1234,4760,0.000000
1235,4762,0.000000
1236,4763,0.000000
1237,4764,0.000000
1238,4765,0.000000
1239,4766,0.000000
1240,4767,0.000001
1241,4768,0.000000
1242,4769,0.000000
1243,4770,0.000000
1244,4771,0.000000
1245,4772,0.000000
1246,4773,0.000000
1247,4774,0.000000
1248,4775,0.000000
1249,4776,0.000000
1250,4777,0.000000
1251,4778,0.000000
1252,4779,0.000000
1253,4780,0.000000
1254,4781,0.000000
1255,4782,0.000000
1256,4783,0.000000
1257,4784,0.000000
1258,4785,0.000000
1259,4786,0.000000
